Year,Region,FuelType,Mileage,Price,Marca,Name
2006,Ashtarak,Gasoline,300000,3000,BMW,3 Series
1986,Ararat,Gasoline,30000,5500,VAZ,(Lada) 2106
2001,Gyumri,Gasoline,270000,18000,Mitsubishi,Airtrek
2014,Kentron,Gasoline,207000,33500,Mercedes-Benz,GLA-Class
2019,Kentron,Gasoline,80000,12500,BMW,X2
2017,Nor Nork,Gasoline,46000,10000,Hyundai,Tucson
1987,Talin,Gasoline,140000,2500,Moskvich,(Москвич) 2137
2005,Agarakavan,Gasoline,290000,11800,VAZ,(Lada) 2110
2008,Kentron,Gasoline,233000,7200,BMW,X6
2016,Nor Nork,Gasoline,163000,20000,Ford,Focus hatchback
2018,Kentron,Gasoline,40000,6000,Kia,Sorento
2010,Nork-Marash,Gasoline,185000,11300,VAZ,(Lada) 2121 Niva
2018,Nork-Marash,Gasoline,125689,7100,Nissan,Sentra
2006,Gavar,Gasoline,135000,5100,Nissan,Teana
2004,Nor Nork,Gasoline,270000,29000,Opel,Astra hatchback
2016,Nor Nork,Gasoline,155000,37800,Mercedes-Benz,E-Class
2004,Malatia-Sebastia,Gasoline,233000,4200,Mercedes-Benz,G-Class
2002,Nor Nork,Gasoline,210000,2500,Volkswagen,Golf hatchback
2008,Kapan,Diesel,300000,1000,Mercedes-Benz,Sprinter
1995,Metsamor,Gasoline,180000,17300,VAZ,(Lada) 2107
2018,Erebuni,Gasoline,66000,34900,Kia,Sorento Prime
2016,Erebuni,Gasoline,50000,18000,BMW,7 Series
2019,Shengavit,Gasoline,55000,3700,Nissan,Rogue
2000,Yeghegnadzor,Gasoline,245000,12500,VAZ,(Lada) 21099
2017,Shengavit,Gasoline,110000,4700,Chevrolet,Malibu
2008,Vayk,Gasoline,120000,14500,VAZ,(Lada) 2121 (4x4)
2020,Arabkir,Gasoline,71000,9000,Chevrolet,Equinox
1999,Arabkir,Gasoline,240000,2000,Toyota,4Runner
2000,Goris,Gasoline,48000,11500,VAZ,(Lada) 2107
2010,Kentron,Gasoline,160000,14800,Hyundai,Santa Fe
2019,Nor Nork,Gasoline,39000,5000,Chevrolet,Trax
2005,Echmiadzin,Gasoline,132000,20900,Mercedes-Benz,A-Class
2019,Arabkir,Gasoline,39000,15500,Honda,HR-V
2019,Kanaker-Zeytun,Gasoline,47000,7700,Kia,Forte
2004,Dashtavan,Gasoline,205000,12000,Volkswagen,Touareg
2005,Jrvezh,Gasoline,165000,3800,BMW,X5
1999,Nor Nork,Gasoline,280000,13000,Volkswagen,Bora
2013,Malatia-Sebastia,Gasoline,270000,7400,Toyota,Camry
2007,Shengavit,Gasoline,195000,14500,Lexus,IS
2019,Arabkir,Gasoline,124948,6300,Kia,Optima
2003,Kentron,Gasoline,171000,3600,Nissan,X-Trail
1997,Masis,Gasoline,520000,6500,Mercedes-Benz,E-Class
2006,Voskevan,Diesel,175000,24500,Ford,Transit Connect
2017,Sevan,Gasoline,85000,10700,Mercedes-Benz,C-Class
2004,Hrazdan,Gasoline,236000,6500,BMW,X5
2006,Kentron,Gasoline,174384,20000,Nissan,Bluebird Sylphy
2019,Artashat,Gasoline,69000,6500,Mitsubishi,Outlander
2010,Dilijan,Gasoline,100000,5100,VAZ,(Lada) 2121 Niva
1999,Artashat,Gasoline,249000,14500,Opel,Astra
2012,Arabkir,Gasoline,93000,3900,BMW,7 Series
2012,Gavar,Gasoline,60000,2300,VAZ,(Lada) 2107
1996,Sevan,Gasoline,242000,8500,Opel,Astra hatchback
2009,Sevan,Gasoline,207000,12900,Hyundai,Sonata
2006,Lusarat,Gasoline,170000,3500,Lexus,RX
2005,Shengavit,Gasoline,170000,5000,Opel,Astra
1997,Nor Nork,Gasoline,269000,60000,Mercedes-Benz,E-Class
2019,Kentron,Gasoline,54000,21800,Mercedes-Benz,GLE-Class
2017,Shengavit,Gasoline,56000,12000,Lexus,IS
2008,Sevan,Gasoline,28000,13500,VAZ,(Lada) 2107
2007,Avan,Gasoline,250000,14500,Mercedes-Benz,CLS-Class
2015,Kentron,Gasoline,56000,5000,Nissan,Rogue
2001,Abovian,Gasoline,290000,10800,Opel,Zafira
2016,Abovian,Gasoline,159000,14300,Chevrolet,Cruze
2012,Vanadzor,Gasoline,180000,8800,Mitsubishi,Pajero
2011,Avan,Hybrid,210000,15500,Chevrolet,Volt hatchback
2020,Armavir,Gasoline,50,3000,Nissan,Sentra
2008,Echmiadzin,Gasoline,168000,4300,VAZ,(Lada) 2114 hatchback
2006,Shengavit,Gasoline,220000,28000,Volkswagen,Jetta
2018,Arabkir,Gasoline,85000,9200,Lexus,IS
2003,Argel,Gasoline,160000,3200,BMW,5 Series
2000,Malatia-Sebastia,Gasoline,315000,26200,Opel,Vectra
2010,Arabkir,Gasoline,80000,4700,Porsche,Cayenne
2006,Gavar,Gasoline,100000,14900,VAZ,(Lada) 2121 (4x4)
2019,Arabkir,Gasoline,31000,6200,Hyundai,Sonata
2001,Sisian,Gasoline,300000,8000,Opel,Zafira
2005,Sisian,Gasoline,270000,3700,Mitsubishi,Grandis
1998,Nor Nork,Gasoline,280000,10000,Mercedes-Benz,C-Class
2011,Goris,Gasoline,138000,20000,Kia,Optima
2020,Ajapnyak,Gasoline,69694,23000,Nissan,Rogue
2019,Ajapnyak,Gasoline,80000,11500,BMW,5 Series
2013,Arabkir,Gasoline,165000,7200,Honda,Civic
2003,Ajapnyak,Gasoline,280000,36200,Opel,Zafira
2014,Ajapnyak,Diesel,330000,1000,Mercedes-Benz,Sprinter
2004,Ararat,Gasoline,21000,1000,Nissan,Cube
2004,Davtashen,Gasoline,180000,18000,GAZ,(ГАЗ) 31105 Volga
2017,Vanadzor,Gasoline,98000,4500,Jeep,Compass
2000,Erebuni,Gasoline,220000,15950,BMW,3 Series
2019,Ajapnyak,Gasoline,20000,1000,Mazda,3
2007,Ajapnyak,Gasoline,170000,2700,Nissan,Murano
1995,Gavar,Gasoline,270000,9900,Mercedes-Benz,C-Class
2013,Shengavit,Gasoline,128500,1000,Mitsubishi,ASX
1997,Malatia-Sebastia,Gasoline,50000,3000,Volkswagen,Golf hatchback
1996,Malatia-Sebastia,Gasoline,274000,14900,Mitsubishi,Carisma
2020,Kentron,Gasoline,80000,8000,Kia,Optima
2007,Echmiadzin,Gasoline,237000,8000,Mercedes-Benz,E-Class
1996,Artashat,Gasoline,150000,4600,Chevrolet,Camaro convertible
1998,Echmiadzin,Gasoline,300000,6200,Mercedes-Benz,C-Class
2006,Erebuni,Gasoline,202000,4800,Nissan,Teana
2000,Malatia-Sebastia,Diesel,280000,6500,Ford,Transit
2002,Aparan,Gasoline,120000,2700,Mercedes-Benz,C-Class
2010,Gyumri,Gasoline,100000,8500,VAZ,(Lada) 2107
2005,Avan,Gasoline,250442,7400,Mercedes-Benz,E-Class
2009,Kentron,Gasoline,274000,17500,Suzuki,Jimny
2018,Nor Nork,Gasoline,120000,11000,Nissan,Altima
2007,Gyumri,Gasoline,108000,14950,Mercedes-Benz,E-Class
2019,Ajapnyak,Gasoline,39800,10100,Hyundai,Sonata
2008,Akhuryan,Gasoline,200000,5500,Toyota,Camry
1999,Agarak,Gasoline,234000,6800,BMW,3 Series
2000,Ashtarak,Gasoline,135000,15000,Mitsubishi,Pajero Sport
2019,Kentron,Gasoline,100000,16000,Kia,Forte
2020,Shengavit,Gasoline,10422,14000,Kia,Forte
2019,Shengavit,Gasoline,67000,7200,Hyundai,Elantra
2003,Armavir,Gasoline,215000,30700,Audi,A8
2024,Ajapnyak,Electric,10,9600,BYD,Song Plus
2008,Shengavit,Gasoline,140000,15500,Nissan,Teana
2019,Arabkir,Gasoline,37000,21000,Honda,Civic
2018,Ajapnyak,Hybrid,62000,27500,Toyota,Camry
2020,Malatia-Sebastia,Gasoline,10700,48000,Mazda,CX-30
2022,Malatia-Sebastia,Electric,10000,78000,Tesla,Model Y
2020,Malatia-Sebastia,Gasoline,22000,4700,Lexus,GX
2003,Nor Nork,Gasoline,300000,13500,Mercedes-Benz,C-Class
2014,Arabkir,Gasoline,78000,28999,Hyundai,Sonata
2024,Erebuni,Electric,11,3200,BYD,Song Plus
1996,Yeghegnadzor,Gasoline,180000,21900,VAZ,(Lada) 2121 (4x4)
2023,Erebuni,Electric,10,24600,Honda,e:NS1
2021,USA,Gasoline,51978,6500,Toyota,Tacoma pickup
2008,Nor Hachen,Gasoline,232000,2700,Nissan,Altima
2009,Nor Nork,Gasoline,175000,5200,VAZ,(Lada) 2114 hatchback
2005,Abovian,Gasoline,184000,3200,Nissan,Tiida hatchback
2008,Yeghegnadzor,Gasoline,100000,2700,VAZ,(Lada) 2107
1996,Davtashen,Gasoline,39000,11500,Volkswagen,Vento
2010,Abovian,Diesel,384250,15000,Mercedes-Benz,E-Class
2018,Davtashen,Gasoline,93000,2500,Chevrolet,Impala
2004,Yeghvard,Gasoline,250000,13500,VAZ,(Lada) 2115
2016,Davtashen,Hybrid,117000,11600,Chevrolet,Volt hatchback
2005,Armavir,Gasoline,200000,16000,Mercedes-Benz,ML
2014,Erebuni,Gasoline,220000,2500,Chevrolet,Camaro coupe
1999,Armavir,Gasoline,270000,4200,Volkswagen,Passat
1995,Nork-Marash,Gasoline,400000,18500,Mercedes-Benz,C-Class
2017,Abovian,Gasoline,48000,8100,Jeep,Compass
2004,Aparan,Gasoline,175000,5300,BMW,6 Series
2013,Nor Nork,Hybrid,114000,8000,Hyundai,Sonata
2013,Nor Nork,Hybrid,150000,6600,Chevrolet,Volt hatchback
1997,Aparan,Gasoline,40000,7200,Mercedes-Benz,C-Class
1999,Aparan,Gasoline,200000,4000,Mercedes-Benz,C-Class
2003,Abovian,Gasoline,220000,32000,Opel,Astra
2013,Kentron,Gasoline,115451,21000,Mercedes-Benz,GL-Class
2022,Arabkir,Electric,550,7100,BMW,iX
1999,Kanaker-Zeytun,Gasoline,220000,3000,Mercedes-Benz,S-Class
2022,Arabkir,Electric,14000,7300,Mercedes-Benz,EQC
2008,Shengavit,Gasoline,115000,46700,Nissan,Tiida
2018,Erebuni,Gasoline,72000,15200,Lexus,RX
2018,Erebuni,Gasoline,60000,16000,Nissan,Kicks
2006,Shengavit,Gasoline,130000,4700,Mercedes-Benz,S-Class
1996,Nork-Marash,Gasoline,280000,12300,Mercedes-Benz,C-Class
2013,Ajapnyak,Gasoline,110000,13600,Infiniti,G37
2016,Malatia-Sebastia,Gasoline,61000,13500,Kia,Optima
2018,Hrazdan,Gasoline,90000,6500,Ford,Fusion (North America)
2006,Hrazdan,Gasoline,150000,180000,Nissan,Tiida hatchback
2023,Erebuni,Gasoline,12000,18500,Lexus,LX
2019,Erebuni,Gasoline,100000,32500,Mitsubishi,Outlander
2013,Avan,Gasoline,77000,8200,BMW,X6 M
2003,Vanadzor,Gasoline,289000,14300,Mercedes-Benz,E-Class
2019,Erebuni,Gasoline,49000,8000,Hyundai,Elantra
1998,Sevan,Gasoline,300000,17500,Volkswagen,Passat
2017,Armavir,Gasoline,80000,11000,Nissan,Rogue
2018,Hrazdan,Gasoline,170000,7300,Nissan,Sentra
2005,Vayk,Gasoline,200000,6200,Nissan,X-Trail
2007,Ajapnyak,Gasoline,225000,7900,Nissan,Bluebird Sylphy
2006,Gyumri,Gasoline,250000,28000,Volkswagen,Caddy
2018,Kentron,Gasoline,36000,18800,Honda,Odyssey (North America)
2022,Nor Nork,Gasoline,71000,6100,Nissan,Altima
1998,Martuni,Gasoline,203000,30000,Mercedes-Benz,C-Class
2007,Kentron,Gasoline,180000,7800,Jaguar,XKR coupe
2008,Martuni,Gasoline,129900,19800,Mercedes-Benz,B-Class hatchback
2022,Nor Nork,Gasoline,23000,20500,Kia,Forte
2006,Garni,Gasoline,182000,12700,Lexus,GX
2018,Nor Nork,Gasoline,125000,24990,Chevrolet,Malibu
2019,Parakar,Hybrid,60000,11500,Ford,Fusion (North America)
2009,Avan,Gasoline,310000,15400,BMW,X5
2018,Kentron,Gasoline,85000,30900,Ford,Fusion (North America)
2017,Kentron,Gasoline,65000,3000,BMW,2 Series coupe
1990,Artashat,Gasoline,25000,17200,LuAZ,(ЛуАЗ) 969
2018,Kentron,Gasoline,140000,30000,Chevrolet,Equinox
2002,Echmiadzin,Gasoline,192500,13800,Mercedes-Benz,G-Class
2017,Shengavit,Gasoline,90000,16500,Mazda,6
2006,Ajapnyak,Gasoline,150000,12400,Land,Rover Range Rover Sport
2016,Malatia-Sebastia,Gasoline,71000,8800,Hyundai,Elantra
2014,Erebuni,Gasoline,134500,9800,Hyundai,Elantra
2008,Avan,Gasoline,115000,4800,BMW,3 Series coupe
2000,Malatia-Sebastia,Gasoline,280000,5000,Nissan,Pathfinder
1995,Shengavit,Gasoline,250000,7000,Mercedes-Benz,C-Class
2005,Artashat,Gasoline,223000,58000,Mercedes-Benz,C-Class
2012,Davtashen,Gasoline,170000,4000,Mercedes-Benz,G-Class
2008,Malatia-Sebastia,Gasoline,198000,3300,VAZ,(Lada) Priora
1992,Sevan,Gasoline,123999,4300,Chrysler,Voyager
2000,Artashat,Gasoline,213000,14000,Opel,Astra wagon
2007,Echmiadzin,Gasoline,230000,5600,Mercedes-Benz,S-Class
2000,Kanaker-Zeytun,Gasoline,130000,16200,Land,Rover Freelander
2017,Ajapnyak,Gasoline,28500,19000,Nissan,Rogue
2012,Kentron,Gasoline,125000,8700,Lexus,ES
2003,Artashat,Gasoline,195000,45000,UAZ,(УАЗ) Hunter
2021,Nor Nork,Gasoline,35000,5200,Lexus,NX
2006,Shengavit,Gasoline,141000,7400,Nissan,Tiida hatchback
2011,Malatia-Sebastia,Hybrid,220000,5800,Chevrolet,Volt hatchback
2003,Erebuni,Gasoline,420000,3000,Opel,Zafira
1993,Sevan,Gasoline,23450,14900,Chrysler,Voyager
2007,Kanaker-Zeytun,Gasoline,149000,18900,Lexus,RX
2020,Kanaker-Zeytun,Gasoline,75000,12300,Nissan,Rogue
2017,Davtashen,Gasoline,98000,17000,Ford,Escape
2013,Arabkir,Gasoline,123000,5500,Mercedes-Benz,E-Class
2004,Kentron,Gasoline,185000,17500,Mercedes-Benz,E-Class
2019,Erebuni,Gasoline,35000,6300,Kia,Forte
2008,Kentron,Gasoline,166900,27000,Nissan,Tiida hatchback
2015,Ajapnyak,Electric,150000,5800,Tesla,Model S
2007,Armavir,Gasoline,144000,11300,Volkswagen,Jetta
2005,Artik,Gasoline,190000,17200,BMW,X5
2019,Kentron,Gasoline,18000,10000,Hyundai,Kona
2014,Malatia-Sebastia,Gasoline,123000,24700,Chrysler,200
2021,Davtashen,Gasoline,35000,37500,Toyota,C-HR
2021,Davtashen,Hybrid,60000,7300,Toyota,Venza
2011,Malatia-Sebastia,Hybrid,220000,6000,Chevrolet,Volt
1989,Ashtarak,Gasoline,67930,39000,GAZ,(ГАЗ) 3310 Valdai
2019,Kentron,Gasoline,44000,34000,Lexus,ES
2022,Kentron,Electric,17000,6300,Toyota,bZ4X
2008,Kentron,Gasoline,168000,3000,Nissan,Tiida hatchback
1990,Gyumri,Gasoline,417000,11200,Mercedes-Benz,E-Class
2017,Malatia-Sebastia,Gasoline,100000,23500,Chevrolet,Cruze
2020,Abovian,Hybrid,50000,7300,Toyota,Prius hatchback
1995,Kentron,Diesel,260000,12000,Mitsubishi,Pajero
2009,Gyumri,Gasoline,233000,12999,Volkswagen,Touareg
2017,Kentron,Gasoline,74000,10500,Kia,Forte
2011,Ajapnyak,Gasoline,155000,5000,Audi,A4
1989,Echmiadzin,Gasoline,88808,42000,VAZ,(Lada) 2106
2021,Ajapnyak,Gasoline,20000,3700,Ford,Bronco Sport
1997,Hrazdan,Gasoline,280000,5000,Mercedes-Benz,E-Class
2000,Hrazdan,Gasoline,240000,14500,Ford,Transit
2020,Malatia-Sebastia,Gasoline,48000,4500,Nissan,Rogue
1999,Goris,Gasoline,250000,5500,Mitsubishi,Pajero IO
2007,Echmiadzin,Gasoline,140000,13500,Mercedes-Benz,A-Class
2017,Kentron,Gasoline,150000,9500,Toyota,Corolla
2011,Kentron,Hybrid,167000,15300,Chevrolet,Volt hatchback
2019,Malatia-Sebastia,Gasoline,87000,10000,Ford,Fusion (North America)
2021,Kanaker-Zeytun,Gasoline,34000,9200,Mazda,3
2007,Kapan,Gasoline,159000,12750,Nissan,X-Trail
2019,Malatia-Sebastia,Gasoline,57000,10000,Chevrolet,Malibu
1996,Armavir,Gasoline,150000,55000,GAZ,(ГАЗ) 31029 Volga
2018,Avan,Gasoline,25000,4800,Lexus,GX
1995,Armavir,Gasoline,300000,14300,Mercedes-Benz,C-Class
2018,Kentron,Gasoline,100000,23000,Mazda,6
2019,Kentron,Gasoline,36000,8700,Jeep,Cherokee
2007,Ayntap,Gasoline,190000,29000,Infiniti,FX35
2020,Armavir,Gasoline,33135,10600,Honda,Pilot
2006,Malatia-Sebastia,Gasoline,219000,3500,Mercedes-Benz,CLS-Class
1999,Sevan,Gasoline,260000,11500,Opel,Astra hatchback
2004,Shengavit,Gasoline,160000,3200,BMW,X5
1999,Kanaker-Zeytun,Gasoline,200980,9000,Opel,Astra wagon
2014,Shengavit,Gasoline,100000,13000,Hyundai,Elantra
2018,Ajapnyak,Gasoline,52000,3000,Hyundai,Elantra
2000,Masis,Gasoline,210000,4400,Mitsubishi,Galant hatchback
1997,Charentsavan,Gasoline,278000,27500,Mercedes-Benz,ML
2019,Arabkir,Gasoline,69000,24400,Hyundai,Santa Fe
2021,Gyumri,Gasoline,43000,25700,Hyundai,Sonata
2019,Arabkir,Gasoline,53700,38000,Toyota,Camry
2016,Arabkir,Gasoline,85000,4600,Toyota,4Runner
1999,Avan,Gasoline,265000,38500,Opel,Astra wagon
2016,Shengavit,Gasoline,98000,6800,Mercedes-Benz,E-Class
2001,Nor Nork,Gasoline,207000,6000,Opel,Zafira
2008,Artashat,Gasoline,77000,10200,Daewoo,Tosca
2012,Malatia-Sebastia,Gasoline,130000,15800,Hyundai,Elantra
2019,Shengavit,Gasoline,79000,8000,Ford,Fusion (North America)
2010,Gyumri,Gasoline,92000,90500,Mercedes-Benz,B-Class hatchback
2021,Kentron,Gasoline,35000,30000,BMW,7 Series
1998,Gyumri,Gasoline,150000,22000,GAZ,(ГАЗ)
2017,Arabkir,Gasoline,78000,11000,BMW,3 Series
2017,Kentron,Gasoline,101001,4400,Chevrolet,Cruze
2007,Kentron,Gasoline,128000,8000,Nissan,March hatchback
2004,Sevan,Gasoline,190000,6300,Honda,Accord
2001,Ijevan,Gasoline,277000,6000,BMW,3 Series
2000,Gyumri,Gasoline,200000,19000,Mitsubishi,Montero Sport
2014,Arabkir,Gasoline,85000,9000,Acura,MDX
2008,Parakar,Gasoline,148,14800,Mazda,Tribute
2020,Kentron,Gasoline,54000,7600,Kia,Forte
2005,Shengavit,Gasoline,199000,41000,Honda,Elysion
2016,Ajapnyak,Gasoline,44000,6000,BMW,X5
2001,Abovian,Gasoline,230000,3000,Opel,Zafira
2003,Vedi,Gasoline,250000,25000,VAZ,(Lada) 2107
2017,Abovian,Diesel,350000,10600,Mercedes-Benz,Vito
2012,Ajapnyak,Gasoline,101700,5800,Kia,Optima
2007,Davtashen,Gasoline,140000,6500,Mercedes-Benz,A-Class hatchback
2002,Abovian,Gasoline,170000,18200,Opel,Zafira
2013,Kentron,Gasoline,148000,4200,Mercedes-Benz,E-Class
2013,Arinj,Gasoline,130000,16800,Chevrolet,Cruze
2017,Kentron,Gasoline,50000,9200,Honda,Accord
2008,Ajapnyak,Gasoline,145000,8599,Nissan,X-Trail
2007,Kentron,Gasoline,271000,42000,Toyota,Camry
2018,Malatia-Sebastia,Gasoline,104000,8600,Mercedes-Benz,E-Class AMG
2007,Kentron,Gasoline,271000,1500,Toyota,Camry
1999,Ajapnyak,Gasoline,258000,23500,Volvo,S40
2017,Ajapnyak,Gasoline,152000,4200,Toyota,Camry
2005,Avan,Gasoline,307000,3000,Nissan,Tiida hatchback
1997,Hrazdan,Gasoline,123456,13300,Opel,Astra wagon
2008,Malatia-Sebastia,Gasoline,185000,5000,Lexus,LS
2002,Ajapnyak,Gasoline,240000,18500,Opel,Vectra
2019,Jrvezh,Gasoline,69600,8600,Chevrolet,Malibu
2009,Abovian,Gasoline,53000,3000,Nissan,Versa
2013,Malatia-Sebastia,Gasoline,80000,3000,BMW,3 Series
1999,Arabkir,Gasoline,200000,10000,Renault,Kangoo
2014,Kanaker-Zeytun,Hybrid,282000,65000,Chevrolet,Volt hatchback
2018,Kentron,Gasoline,150000,24500,Ford,F-150 pickup
2016,Kanaker-Zeytun,Gasoline,116000,7500,BMW,3 Series
2013,Ajapnyak,Hybrid,116000,5000,Kia,Optima
1993,Armavir,Gasoline,600000,4700,Opel,Vectra
1998,Artashat,Gasoline,390000,9500,Opel,Astra hatchback
2016,Masis,Gasoline,25000,3300,UAZ,(УАЗ) 3909
1995,Aparan,Gasoline,300000,29800,Mercedes-Benz,C-Class
2014,Kentron,Gasoline,185000,1500,Mercedes-Benz,CLS-Class
1991,Aparan,Gasoline,50000,3900,GAZ,(ГАЗ)
1999,Echmiadzin,Gasoline,270000,16800,Mitsubishi,Pajero IO
2020,Aparan,Gasoline,40000,3400,Ford,Fusion (North America)
2013,Echmiadzin,Gasoline,143000,10500,Lifan,Smily hatchback
2010,Ajapnyak,Gasoline,500000,143000,Toyota,Camry
2022,Gavar,Gasoline,4000,42500,Lexus,LS
2014,Malatia-Sebastia,Gasoline,210000,3800,Lexus,GX
2004,Erebuni,Gasoline,328000,16000,Nissan,Wingroad wagon
2019,Erebuni,Gasoline,40600,9000,Ford,Fusion (North America)
2010,Erebuni,Diesel,151000,3000,Ford,Transit
2005,Shengavit,Gasoline,200000,3000,VAZ,(Lada) 2110
2010,Ajapnyak,Gasoline,145000,9000,Lexus,ES
2011,Dilijan,Gasoline,180000,3400,VAZ,(Lada) 2131 Niva
2011,Armavir,Gasoline,10000,3000,VAZ,(Lada) 2107
1998,Jrvezh,Gasoline,250000,4800,Opel,Vectra
1999,Malatia-Sebastia,Gasoline,320000,20100,Opel,Zafira
2015,Yeghegnadzor,Gasoline,195000,7400,Toyota,Camry
2012,Arabkir,Gasoline,166000,19000,Ford,Focus
2017,Arabkir,Gasoline,100000,19000,Honda,Accord
2018,Avan,Gasoline,70000,22500,Toyota,Camry
2008,Arabkir,Gasoline,145725,12000,Mercedes-Benz,Viano
2013,Kanaker-Zeytun,Gasoline,134000,4800,Ford,Fusion (North America)
2015,Kanaker-Zeytun,Gasoline,60000,22500,Daewoo,Nexia
2006,Arabkir,Gasoline,186000,28000,Lexus,GX
2021,Kentron,Gasoline,16000,9000,Toyota,Camry
2003,Ajapnyak,Gasoline,250000,27000,BMW,X5
2019,Masis,Gasoline,80000,11500,Volkswagen,Tiguan
2009,Masis,Gasoline,160000,4000,Hyundai,Genesis
1998,Kentron,Gasoline,400,3000,Opel,Astra wagon
1996,Arabkir,Diesel,200000,3000,Volkswagen,Transporter
2019,Nor Nork,Gasoline,130000,34000,Jeep,Renegade
2022,Kentron,Electric,10,33000,Toyota,bZ4X
2013,Kentron,Gasoline,130000,9800,Mercedes-Benz,S-Class
2006,Gyumri,Gasoline,161500,6000,BMW,X5
2008,Malatia-Sebastia,Gasoline,250000,4900,Nissan,Latio
2008,Shengavit,Gasoline,140000,26900,Nissan,Tiida hatchback
2022,Kentron,Gasoline,19000,22900,Subaru,Outback
2019,Kentron,Gasoline,60000,20000,Hyundai,Santa Fe
1999,Ajapnyak,Gasoline,200000,5200,Opel,Astra
2007,Erebuni,Gasoline,192000,62000,Chery,B11 Eastar
2022,Kentron,Gasoline,1000,6000,Hyundai,Palisade
1995,Abovian,Gasoline,300000,12000,BMW,7 Series
2014,Kanaker-Zeytun,Gasoline,91000,10000,Hyundai,Elantra
1997,Ajapnyak,Gasoline,270000,3000,Volkswagen,Golf hatchback
1996,Vanadzor,Gasoline,440000,29000,Volkswagen,Golf hatchback
2015,Avan,Gasoline,220000,25000,Mercedes-Benz,GL-Class
2004,Abovian,Gasoline,171000,4400,Lexus,LX
2001,Kentron,Gasoline,280000,16500,Opel,Corsa hatchback
2003,Hrazdan,Gasoline,240000,5600,Toyota,Land Cruiser Prado
2002,Hrazdan,Gasoline,335000,3900,BMW,3 Series
2005,Ptghni,Gasoline,548000,3800,Mazda,Bongo
2007,Oshakan,Gasoline,182986,15300,VAZ,(Lada) 2114 hatchback
2013,Sevan,Gasoline,186000,11500,Hyundai,H-1
2009,Erebuni,Gasoline,106000,4000,Volkswagen,Touareg
1991,Ajapnyak,Gasoline,335000,8700,BMW,5 Series
2011,Arabkir,Gasoline,177770,18500,Hyundai,Sonata
2014,Kentron,Gasoline,231000,16000,Lexus,ES
2019,Kanaker-Zeytun,Gasoline,30500,14700,Kia,K3
2017,Avan,Gasoline,85000,17000,BMW,3 Series
2018,Davtashen,Gasoline,85000,4600,Mazda,6
1999,Ajapnyak,Gasoline,300000,13800,Opel,Zafira
2020,Gyumri,Gasoline,75000,6200,Kia,Forte
2004,Nor Nork,Gasoline,174170,25000,Nissan,Liberty
2017,Abovian,Gasoline,141000,10500,Mazda,CX-9
2016,Erebuni,Gasoline,170000,15000,Chevrolet,Malibu
2020,Shengavit,Gasoline,77000,6100,Kia,Forte
2004,Nor Hachen,Gasoline,230000,11000,Opel,Zafira
2012,Davtashen,Gasoline,88000,8000,Toyota,Corolla
2000,Malatia-Sebastia,Gasoline,20000,18200,Dodge,Durango
2016,Arabkir,Gasoline,126000,5000,Toyota,RAV4
1998,Malatia-Sebastia,Gasoline,340000,30500,Mercedes-Benz,C-Class
2023,Ajapnyak,Gasoline,10000,22800,Mazda,CX-5
2022,Kentron,Gasoline,3000,36000,Honda,Accord
2021,Ajapnyak,Gasoline,50000,22500,Honda,Odyssey (North America)
2017,Hrazdan,Gasoline,100000,22500,Honda,Accord
2015,Kentron,Gasoline,110000,33000,BMW,5 Series
1996,Armavir,Gasoline,165000,3600,VAZ,(Lada) 2106
2007,Gyumri,Gasoline,76000,28500,VAZ,(Lada) 2107
2019,Malatia-Sebastia,Gasoline,70000,5500,Hyundai,Palisade
2002,Geghanist,Gasoline,290000,21500,BMW,7 Series
2019,Malatia-Sebastia,Gasoline,66000,2900,Toyota,RAV4
1998,Gyumri,Gasoline,154000,8000,Opel,Astra hatchback
2006,Nor Nork,Gasoline,267000,3300,Mercedes-Benz,E-Class
1996,Davtashen,Gasoline,309000,21500,Volkswagen,Vento
2010,Kentron,Gasoline,71000,8000,BMW,X6 coupe
2007,Kentron,Gasoline,180000,9000,SsangYong,Actyon Sports pickup
2004,Shengavit,Gasoline,253000,13500,Subaru,Forester wagon
2016,Ararat,Gasoline,192000,16900,Chrysler,200
2016,Davtashen,Gasoline,41716,16000,Kia,Sportage
2016,Ajapnyak,Gasoline,130000,7500,BMW,3 Series
2007,Ajapnyak,Gasoline,205000,21500,Mercedes-Benz,E-Class
2018,Malatia-Sebastia,Gasoline,30000,27500,Kia,K7
2022,Nor Nork,Electric,25000,47000,Tesla,Model 3
2019,Shengavit,Gasoline,80000,11800,Mercedes-Benz,GLS-Class AMG
2019,On the way,Gasoline,57000,11000,Jeep,Compass
2020,Kanaker-Zeytun,Gasoline,24000,3000,VAZ,(Lada) Niva
2024,On the way,Electric,20,20000,BYD,Yuan Plus
2024,On the way,Electric,20,16700,BYD,Song Plus
2020,Aragatsavan,Gasoline,210000,2200,Ford,Transit Connect
2004,Aragatsavan,Gasoline,200000,3000,VAZ,(Lada) 2114 hatchback
2024,Ajapnyak,Electric,80,20000,Hongqi,E-QM5
1986,Shengavit,Gasoline,56789,13800,Mercedes-Benz,190 (W201)
2016,Ashtarak,Gasoline,55000,55000,Nissan,Rogue
2018,Abovian,Gasoline,110000,41000,Lexus,GX
2018,Abovian,Gasoline,52000,10100,Mercedes-Benz,E-Class
